match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
31,2021-09-20,Royal Challengers Bangalore,"Zayed Cricket Stadium, Abu Dhabi",41,27,7,1,151.85,not out,2
34,2021-09-23,Mumbai Indians,"Zayed Cricket Stadium, Abu Dhabi",53,30,4,3,176.67,b JJ Bumrah,2
38,2021-09-26,Chennai Super Kings,"Zayed Cricket Stadium, Abu Dhabi",18,15,3,0,120.0,c MS Dhoni b SN Thakur,2
41,2021-09-28,Delhi Capitals,Sharjah Cricket Stadium,14,15,2,0,93.33,b Lalit Yadav,2
45,2021-10-01,Punjab Kings,Dubai International Cricket Stadium,67,49,9,1,136.73,c DJ Hooda b Ravi Bishnoi,1
49,2021-10-03,Sunrisers Hyderabad,Dubai International Cricket Stadium,8,14,0,0,57.14,c KS Williamson b JO Holder,2
54,2021-10-07,Rajasthan Royals,Sharjah Cricket Stadium,38,35,3,2,108.57,b R Tewatia,2
58,2021-10-11,Royal Challengers Bangalore,Sharjah Cricket Stadium,26,30,0,1,86.67,c KS Bharat b HV Patel,2
59,2021-10-13,Delhi Capitals,Sharjah Cricket Stadium,55,41,4,3,134.15,c SPD Smith b K Rabada,2
60,2021-10-15,Chennai Super Kings,Dubai International Cricket Stadium,50,32,5,3,156.25,c RA Jadeja b SN Thakur,2
