match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
23,2024-04-09,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",3.0,0,33,1,11.0,6,1,0
35,2024-04-20,Delhi Capitals,"Arun Jaitley Stadium, Delhi",2.1,1,17,2,7.85,3,1,0
46,2024-04-28,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",1.0,0,8,0,8.0,1,1,0
50,2024-05-02,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1.0,0,12,0,12.0,1,2,0
55,2024-05-06,Mumbai Indians,"Wankhede Stadium, Mumbai",2.0,0,16,0,8.0,5,0,0
69,2024-05-19,Punjab Kings,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",3.0,0,54,0,18.0,2,2,1
70,2024-05-21,Kolkata Knight Riders,"Narendra Modi Stadium, Ahmedabad",1.0,0,13,0,13.0,1,0,0
