innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Sunrisers Hyderabad,DA Warner,48,38,3,2,126.32,b JC Archer,1
1,Sunrisers Hyderabad,JM Bairstow,16,19,0,1,84.21,c SV Samson b Kartik Tyagi,2
1,Sunrisers Hyderabad,MK Pandey,54,44,2,3,122.73,c R Tewatia b JD Unadkat,3
1,Sunrisers Hyderabad,KS Williamson,22,12,0,2,183.33,not out,4
1,Sunrisers Hyderabad,PK Garg,15,8,1,1,187.5,run out (),5
2,Rajasthan Royals,BA Stokes,5,6,1,0,83.33,b KK Ahmed,1
2,Rajasthan Royals,JC Buttler,16,13,1,1,123.08,c JM Bairstow b KK Ahmed,2
2,Rajasthan Royals,SPD Smith,5,6,0,0,83.33,run out (),3
2,Rajasthan Royals,SV Samson,26,25,3,0,104.0,c JM Bairstow b Rashid Khan,4
2,Rajasthan Royals,RV Uthappa,18,15,1,1,120.0,lbw b Rashid Khan,5
2,Rajasthan Royals,R Parag,42,26,2,2,161.54,not out,6
2,Rajasthan Royals,R Tewatia,45,28,4,2,160.71,not out,7
