innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Deccan Chargers,A Symonds,4.0,0,28,1,7.0,11,0,0
1,Deccan Chargers,Harmeet Singh,3.5,0,40,0,10.43,5,0,0
1,Deccan Chargers,PP Ojha,3.0,0,24,0,8.0,5,0,0
1,Deccan Chargers,RG Sharma,2.0,0,15,1,7.5,4,0,0
1,Deccan Chargers,RJ Harris,4.0,0,20,2,5.0,12,0,0
1,Deccan Chargers,RP Singh,3.1,0,30,0,9.47,8,2,2
2,Kolkata Knight Riders,AB Agarkar,4.0,0,41,0,10.25,4,0,0
2,Kolkata Knight Riders,BJ Hodge,3.0,0,23,1,7.67,6,0,0
2,Kolkata Knight Riders,DJ Hussey,1.0,0,6,0,6.0,1,0,0
2,Kolkata Knight Riders,I Sharma,4.0,0,23,0,5.75,12,0,0
2,Kolkata Knight Riders,M Kartik,4.0,0,12,1,3.0,14,0,0
2,Kolkata Knight Riders,Mashrafe Mortaza,4.0,0,58,0,14.5,6,2,2
