innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Kolkata Knight Riders,BB McCullum,20,18,1,1,111.11,c TL Suman b RJ Harris,1
1,Kolkata Knight Riders,SC Ganguly,33,41,3,0,80.49,c RJ Harris b RG Sharma,2
1,Kolkata Knight Riders,BJ Hodge,48,41,5,0,117.07,c Harmeet Singh b RJ Harris,3
1,Kolkata Knight Riders,DJ Hussey,43,17,2,4,252.94,run out (AC Gilchrist),4
1,Kolkata Knight Riders,WP Saha,7,3,0,1,233.33,c RP Singh b A Symonds,5
1,Kolkata Knight Riders,Mashrafe Mortaza,2,2,0,0,100.0,not out,6
2,Deccan Chargers,AC Gilchrist,43,31,5,2,138.71,c LR Shukla b BJ Hodge,1
2,Deccan Chargers,HH Gibbs,28,34,3,0,82.35,c DJ Hussey b M Kartik,2
2,Deccan Chargers,TL Suman,31,24,3,1,129.17,"run out (AB Agarkar, BJ Hodge)",3
2,Deccan Chargers,A Symonds,18,13,0,1,138.46,run out (Mashrafe Mortaza),4
2,Deccan Chargers,RG Sharma,32,13,3,2,246.15,not out,5
2,Deccan Chargers,Y Venugopal Rao,7,7,0,0,100.0,not out,6
