match_number,date,opponent,catches,stumpings,run_outs
31,2010-04-02,Kings XI Punjab,1,0,0
35,2010-04-04,Delhi Daredevils,1,0,0
43,2010-04-10,Kolkata Knight Riders,1,0,0
59,2010-04-24,Deccan Chargers,1,0,0
