match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
5,2023-04-02,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",84,46,9,4,182.61,not out,5
12,2023-04-08,Chennai Super Kings,"Wankhede Stadium, Mumbai",22,18,2,1,122.22,lbw b RA Jadeja,5
16,2023-04-11,Delhi Capitals,"Arun Jaitley Stadium, Delhi",41,29,1,4,141.38,c MK Pandey b Mukesh Kumar,3
22,2023-04-16,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",30,25,3,1,120.0,b Suyash Sharma,4
25,2023-04-18,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",37,17,2,4,217.65,c MA Agarwal b B Kumar,5
31,2023-04-22,Punjab Kings,"Wankhede Stadium, Mumbai",3,4,0,0,75.0,b Arshdeep Singh,6
35,2023-04-25,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",2,3,0,0,66.67,lbw b Rashid Khan,4
42,2023-04-30,Rajasthan Royals,"Wankhede Stadium, Mumbai",29,21,3,1,138.1,not out,5
46,2023-05-03,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",26,10,1,3,260.0,not out,6
72,2023-05-24,Lucknow Super Giants,"MA Chidambaram Stadium, Chepauk, Chennai",26,22,0,2,118.18,c DJ Hooda b Naveen-ul-Haq,5
73,2023-05-26,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",43,14,5,3,307.14,b Rashid Khan,5
