innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Sunrisers Hyderabad,1,Abhishek Sharma,9,10,PK Garg,5,6,18,16
1,Sunrisers Hyderabad,2,RA Tripathi,39,23,PK Garg,37,20,78,43
1,Sunrisers Hyderabad,3,N Pooran,38,22,RA Tripathi,37,20,76,42
1,Sunrisers Hyderabad,4,AK Markram,2,2,RA Tripathi,0,1,2,3
1,Sunrisers Hyderabad,5,KS Williamson,1,2,AK Markram,0,2,1,4
1,Sunrisers Hyderabad,6,KS Williamson,7,5,Washington Sundar,9,7,18,12
1,Sunrisers Hyderabad,7,KS Williamson,7,5,Washington Sundar,9,7,18,12
2,Mumbai Indians,1,RG Sharma,48,36,Ishan Kishan,38,30,95,64
2,Mumbai Indians,2,DR Sams,1,1,Ishan Kishan,5,4,6,5
2,Mumbai Indians,3,Tilak Varma,8,9,DR Sams,13,7,22,16
2,Mumbai Indians,4,TH David,2,2,DR Sams,1,3,4,5
2,Mumbai Indians,5,TH David,15,8,T Stubbs,2,2,17,10
2,Mumbai Indians,6,TH David,29,8,Ramandeep Singh,0,0,31,8
2,Mumbai Indians,7,R Sanjay Yadav,0,2,Ramandeep Singh,0,0,0,2
2,Mumbai Indians,8,JJ Bumrah,0,4,Ramandeep Singh,14,6,15,10
