innings,team,wicket_number,player_out,score,over
1,Sunrisers Hyderabad,1,Abhishek Sharma,18,3.4
1,Sunrisers Hyderabad,2,PK Garg,96,10.5
1,Sunrisers Hyderabad,3,N Pooran,172,17.5
1,Sunrisers Hyderabad,4,RA Tripathi,174,18.2
1,Sunrisers Hyderabad,5,AK Markram,175,18.6
1,Sunrisers Hyderabad,6,Washington Sundar,193,20.6
2,Mumbai Indians,1,RG Sharma,95,11.4
2,Mumbai Indians,2,Ishan Kishan,101,12.3
2,Mumbai Indians,3,Tilak Varma,123,15.1
2,Mumbai Indians,4,DR Sams,127,15.6
2,Mumbai Indians,5,T Stubbs,144,17.4
2,Mumbai Indians,6,TH David,175,18.6
2,Mumbai Indians,7,R Sanjay Yadav,175,19.2
