innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Lucknow Super Giants,AK Markram,28,18,4,1,155.56,b LH Ferguson,1
1,Lucknow Super Giants,MR Marsh,0,1,0,0,0.0,c M Jansen b Arshdeep Singh,2
1,Lucknow Super Giants,N Pooran,44,30,5,2,146.67,c GJ Maxwell b YS Chahal,3
1,Lucknow Super Giants,RR Pant,2,5,0,0,40.0,c YS Chahal b GJ Maxwell,4
1,Lucknow Super Giants,A Badoni,41,33,1,3,124.24,c GJ Maxwell b Arshdeep Singh,5
1,Lucknow Super Giants,DA Miller,19,18,3,0,105.56,c P Simran Singh b M Jansen,6
1,Lucknow Super Giants,Abdul Samad,27,12,2,2,225.0,c Priyansh Arya b Arshdeep Singh,7
1,Lucknow Super Giants,SN Thakur,3,3,0,0,100.0,not out,8
1,Lucknow Super Giants,Avesh Khan,0,0,0,0,0.0,not out,9
2,Punjab Kings,Priyansh Arya,8,9,1,0,88.89,c SN Thakur b DS Rathi,1
2,Punjab Kings,P Simran Singh,69,34,9,3,202.94,c Ravi Bishnoi b DS Rathi,2
2,Punjab Kings,SS Iyer,52,30,3,4,173.33,not out,3
2,Punjab Kings,N Wadhera,43,25,3,4,172.0,not out,4
