innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Lucknow Super Giants,1,AK Markram,1,3,MR Marsh,0,1,1,4
1,Lucknow Super Giants,2,N Pooran,2,4,AK Markram,27,15,31,19
1,Lucknow Super Giants,3,RR Pant,2,5,N Pooran,1,1,3,6
1,Lucknow Super Giants,4,A Badoni,13,15,N Pooran,41,25,54,40
1,Lucknow Super Giants,5,DA Miller,19,18,A Badoni,10,8,30,26
1,Lucknow Super Giants,6,Abdul Samad,27,11,A Badoni,18,10,47,21
1,Lucknow Super Giants,7,SN Thakur,1,1,Abdul Samad,0,1,1,2
1,Lucknow Super Giants,8,Avesh Khan,0,0,SN Thakur,2,2,4,2
2,Punjab Kings,1,Priyansh Arya,8,9,P Simran Singh,18,8,26,17
2,Punjab Kings,2,SS Iyer,28,18,P Simran Singh,51,26,84,44
2,Punjab Kings,3,N Wadhera,43,25,SS Iyer,24,12,67,37
