match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2026-03-28,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",7,8,0,1,87.5,c JM Sharma b JA Duffy,2
6,2026-04-02,Kolkata Knight Riders,"Eden Gardens, Kolkata",48,21,4,4,228.57,c CV Varun b B Muzarabani,2
10,2026-04-05,Lucknow Super Giants,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",0,2,0,0,0.0,c M Siddharth b Mohammed Shami,2
17,2026-04-11,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",74,28,5,8,264.29,c Arshdeep Singh b Shashank Singh,1
21,2026-04-13,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",0,1,0,0,0.0,c Ravi Bishnoi b JC Archer,1
27,2026-04-18,Chennai Super Kings,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",59,22,6,4,268.18,c SV Samson b J Overton,1
31,2026-04-21,Delhi Capitals,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",135,68,10,10,198.53,not out,1
36,2026-04-25,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",57,29,11,1,196.55,c JC Archer b D Ferreira,2
41,2026-04-29,Mumbai Indians,"Wankhede Stadium, Mumbai",45,24,4,3,187.5,c TA Boult b AM Ghazanfar,1
45,2026-05-03,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",15,10,1,1,150.0,c C Green b Kartik Tyagi,1
49,2026-05-06,Punjab Kings,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",35,13,2,4,269.23,c SS Iyer b LH Ferguson,1
56,2026-05-12,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",6,4,0,1,150.0,b K Rabada,2
63,2026-05-18,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",26,21,3,1,123.81,c SH Johnson b AJ Hosein,1
67,2026-05-22,Royal Challengers Bengaluru,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",56,22,4,5,254.55,c JM Cox b Suyash Sharma,1
