match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
4,2022-03-28,Gujarat Titans,"Wankhede Stadium, Mumbai",4.0,0,34,0,8.5,11,2,0
7,2022-03-31,Chennai Super Kings,"Brabourne Stadium, Mumbai",4.0,0,24,2,6.0,10,0,0
12,2022-04-04,Sunrisers Hyderabad,"Dr DY Patil Sports Academy, Mumbai",4.0,0,29,0,7.25,5,1,1
15,2022-04-07,Delhi Capitals,"Dr DY Patil Sports Academy, Mumbai",4.0,0,22,2,5.5,11,0,0
20,2022-04-10,Rajasthan Royals,"Wankhede Stadium, Mumbai",4.0,0,29,0,7.25,7,3,0
26,2022-04-16,Mumbai Indians,"Brabourne Stadium, Mumbai",4.0,0,34,1,8.5,4,1,0
31,2022-04-19,Royal Challengers Bangalore,"Dr DY Patil Sports Academy, Mumbai",4.0,0,47,0,11.75,5,1,1
37,2022-04-24,Mumbai Indians,"Wankhede Stadium, Mumbai",3.0,0,28,1,9.33,7,1,0
42,2022-04-29,Punjab Kings,"Maharashtra Cricket Association Stadium, Pune",4.0,0,41,1,10.25,10,2,1
45,2022-05-01,Delhi Capitals,"Wankhede Stadium, Mumbai",4.0,0,28,1,7.0,10,0,0
53,2022-05-07,Kolkata Knight Riders,"Maharashtra Cricket Association Stadium, Pune",3.0,0,30,1,10.0,8,0,0
63,2022-05-15,Rajasthan Royals,"Brabourne Stadium, Mumbai",4.0,0,31,2,7.75,9,1,0
66,2022-05-18,Kolkata Knight Riders,"Dr DY Patil Sports Academy, Mumbai",4.0,0,34,1,8.5,5,0,0
72,2022-05-25,Royal Challengers Bangalore,"Eden Gardens, Kolkata",4.0,0,45,1,11.25,8,1,0
