innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,15,2,Kolkata Knight Riders,R Parag,CV Varun,HDPK Dharmasena,wicket,struck down,False
2,7,6,Kolkata Knight Riders,A Raghuvanshi,RA Jadeja,M Krishnadas,wicket,struck down,False
