innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Kings XI Punjab,1,HM Amla,30,27,M Vijay,26,18,60,45
1,Kings XI Punjab,2,WP Saha,3,4,M Vijay,2,2,5,6
1,Kings XI Punjab,3,Gurkeerat Singh,27,22,M Vijay,31,21,58,43
1,Kings XI Punjab,4,DA Miller,3,3,Gurkeerat Singh,24,8,27,11
1,Kings XI Punjab,5,DA Miller,4,2,F Behardien,0,0,4,2
1,Kings XI Punjab,6,AR Patel,1,2,F Behardien,5,5,6,7
1,Kings XI Punjab,7,AR Patel,0,1,R Dhawan,0,0,0,1
1,Kings XI Punjab,8,R Dhawan,11,4,KJ Abbott,1,1,12,5
2,Rising Pune Supergiants,1,AM Rahane,19,15,UT Khawaja,14,13,35,28
2,Rising Pune Supergiants,2,GJ Bailey,9,11,UT Khawaja,3,3,12,14
2,Rising Pune Supergiants,3,UT Khawaja,12,11,SS Tiwary,17,15,31,26
2,Rising Pune Supergiants,4,UT Khawaja,1,2,MS Dhoni,1,1,2,3
2,Rising Pune Supergiants,5,IK Pathan,2,3,MS Dhoni,4,6,6,9
2,Rising Pune Supergiants,6,NLTC Perera,23,14,MS Dhoni,32,15,58,29
2,Rising Pune Supergiants,7,R Ashwin,1,1,MS Dhoni,27,10,29,11
