innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Kings XI Punjab,death,52,5,30,10.4,7,9
1,Kings XI Punjab,middle,68,2,54,7.56,6,12
1,Kings XI Punjab,powerplay,52,0,36,8.67,8,17
2,Rising Pune Supergiants,death,70,1,30,14.0,11,8
2,Rising Pune Supergiants,middle,59,4,54,6.56,4,21
2,Rising Pune Supergiants,powerplay,44,1,36,7.33,7,17
