match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
29,2016-05-01,Mumbai Indians,Maharashtra Cricket Association Stadium,3.0,0,23,0,7.67,6,1,0
33,2016-05-05,Delhi Daredevils,Feroz Shah Kotla,4.0,0,31,2,7.75,8,0,0
