match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
2,2022-03-27,Mumbai Indians,"Brabourne Stadium, Mumbai",4.0,0,40,0,10.0,3,0,0
10,2022-04-02,Gujarat Titans,"Maharashtra Cricket Association Stadium, Pune",4.0,0,37,0,9.25,7,0,0
15,2022-04-07,Lucknow Super Giants,"Dr DY Patil Sports Academy, Mumbai",2.0,0,11,0,5.5,5,0,0
19,2022-04-10,Kolkata Knight Riders,"Brabourne Stadium, Mumbai",3.0,0,32,0,10.67,3,0,0
27,2022-04-16,Royal Challengers Bangalore,"Wankhede Stadium, Mumbai",4.0,0,29,1,7.25,7,1,0
32,2022-04-20,Punjab Kings,"Brabourne Stadium, Mumbai",4.0,0,10,2,2.5,14,0,0
34,2022-04-22,Rajasthan Royals,"Wankhede Stadium, Mumbai",2.0,0,21,0,10.5,5,0,0
41,2022-04-28,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",4.0,0,28,1,7.0,5,0,0
45,2022-05-01,Lucknow Super Giants,"Wankhede Stadium, Mumbai",4.0,0,25,0,6.25,9,2,0
55,2022-05-08,Chennai Super Kings,"Dr DY Patil Sports Academy, Mumbai",3.0,0,23,0,7.67,5,0,0
58,2022-05-11,Rajasthan Royals,"Dr DY Patil Sports Academy, Mumbai",2.0,0,25,0,12.5,5,0,0
64,2022-05-16,Punjab Kings,"Dr DY Patil Sports Academy, Mumbai",4.0,0,14,2,3.5,14,0,0
69,2022-05-21,Mumbai Indians,"Wankhede Stadium, Mumbai",3.0,0,26,0,8.67,3,0,0
