match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
2,2024-03-23,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",4.0,0,43,2,10.75,7,0,0
9,2024-03-28,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",4.0,0,24,1,6.0,14,2,0
13,2024-03-31,Chennai Super Kings,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",4.0,0,21,2,5.25,14,4,0
16,2024-04-03,Kolkata Knight Riders,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",4.0,0,43,1,10.75,11,6,1
20,2024-04-07,Mumbai Indians,"Wankhede Stadium, Mumbai",4.0,0,39,1,9.75,8,0,0
26,2024-04-12,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",4.0,0,41,2,10.25,10,1,0
32,2024-04-17,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",4.0,1,18,1,4.5,14,1,0
35,2024-04-20,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",3.0,0,51,0,17.0,3,0,0
40,2024-04-24,Gujarat Titans,"Arun Jaitley Stadium, Delhi",2.0,0,26,0,13.0,2,1,0
43,2024-04-27,Mumbai Indians,"Arun Jaitley Stadium, Delhi",4.0,0,45,2,11.25,5,0,0
47,2024-04-29,Kolkata Knight Riders,"Eden Gardens, Kolkata",3.0,0,28,0,9.33,9,0,0
56,2024-05-07,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",4.0,0,47,2,11.75,9,7,0
62,2024-05-12,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",4.0,0,31,2,7.75,8,0,0
64,2024-05-14,Lucknow Super Giants,"Arun Jaitley Stadium, Delhi",2.0,0,22,1,11.0,6,1,0
