innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Lucknow Super Giants,KH Pandya,3.0,0,16,2,5.33,6,0,0
1,Lucknow Super Giants,MJ Henry,3.0,0,26,0,8.67,6,0,0
1,Lucknow Super Giants,MP Stoinis,2.0,0,7,1,3.5,6,0,0
1,Lucknow Super Giants,Mohsin Khan,4.0,0,37,1,9.25,7,3,0
1,Lucknow Super Giants,Ravi Bishnoi,4.0,0,44,1,11.0,6,0,0
1,Lucknow Super Giants,Yash Thakur,4.0,0,45,1,11.25,5,0,0
2,Chennai Super Kings,DL Chahar,3.0,0,26,0,8.67,8,0,0
2,Chennai Super Kings,M Pathirana,4.0,0,29,1,7.25,7,2,0
2,Chennai Super Kings,MM Ali,1.0,0,5,0,5.0,2,0,0
2,Chennai Super Kings,Mustafizur Rahman,4.0,0,43,1,10.75,5,2,0
2,Chennai Super Kings,RA Jadeja,3.0,0,32,0,10.67,1,1,0
2,Chennai Super Kings,TU Deshpande,4.0,0,42,0,10.5,8,4,1
