match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
8,2013-04-08,Kolkata Knight Riders,Sawai Mansingh Stadium,5,10,1,0,50.0,c EJG Morgan b B Lee,1
18,2013-04-14,Kings XI Punjab,Sawai Mansingh Stadium,32,19,7,0,168.42,c Mandeep Singh b P Awana,1
23,2013-04-17,Mumbai Indians,Sawai Mansingh Stadium,31,25,5,1,124.0,c KD Karthik b KA Pollard,1
27,2013-04-20,Royal Challengers Bangalore,M Chinnaswamy Stadium,6,9,1,0,66.67,c M Kartik b R Rampaul,1
30,2013-04-22,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",101,61,6,6,165.57,c MEK Hussey b DJ Bravo,1
36,2013-04-27,Sunrisers Hyderabad,Sawai Mansingh Stadium,98,53,13,4,184.91,not out,3
40,2013-04-29,Royal Challengers Bangalore,Sawai Mansingh Stadium,41,31,3,1,132.26,c AB de Villiers b RP Singh,4
47,2013-05-03,Kolkata Knight Riders,Eden Gardens,35,35,4,0,100.0,lbw b SP Narine,1
50,2013-05-05,Pune Warriors,Sawai Mansingh Stadium,5,5,1,0,100.0,b WD Parnell,3
52,2013-05-07,Delhi Daredevils,Sawai Mansingh Stadium,28,14,3,1,200.0,not out,3
55,2013-05-09,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",31,25,3,1,124.0,b PP Chawla,3
61,2013-05-12,Chennai Super Kings,Sawai Mansingh Stadium,70,34,6,6,205.88,b DJ Bravo,5
66,2013-05-15,Mumbai Indians,Wankhede Stadium,19,16,0,2,118.75,c KA Pollard b PP Ojha,5
68,2013-05-17,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",11,20,0,0,55.0,c DJG Sammy b NLTC Perera,3
74,2013-05-22,Sunrisers Hyderabad,Feroz Shah Kotla,24,15,5,0,160.0,c DJG Sammy b KV Sharma,3
75,2013-05-24,Mumbai Indians,Eden Gardens,6,8,1,0,75.0,c RG Sharma b Harbhajan Singh,3
