innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,20,5,Kolkata Knight Riders,SO Hetmyer,AD Russell,VA Kulkarni,,struck down,False
2,18,5,Kolkata Knight Riders,RA Tripathi,K Rabada,RK Illingworth,,upheld,False
