innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Delhi Capitals,1,PP Shaw,30,19,S Dhawan,26,16,56,35
1,Delhi Capitals,2,PP Shaw,36,22,SS Iyer,37,19,73,41
1,Delhi Capitals,3,SS Iyer,32,14,RR Pant,38,17,72,31
1,Delhi Capitals,4,MP Stoinis,1,3,SS Iyer,19,5,20,8
1,Delhi Capitals,5,SO Hetmyer,7,5,SS Iyer,0,0,7,5
2,Kolkata Knight Riders,1,Shubman Gill,1,3,SP Narine,3,5,8,8
2,Kolkata Knight Riders,2,N Rana,34,22,Shubman Gill,27,19,64,41
2,Kolkata Knight Riders,3,AD Russell,13,8,N Rana,8,3,22,10
2,Kolkata Knight Riders,4,KD Karthik,6,7,N Rana,16,10,23,17
2,Kolkata Knight Riders,5,KD Karthik,0,1,EJG Morgan,0,0,0,1
2,Kolkata Knight Riders,6,PJ Cummins,5,4,EJG Morgan,0,0,5,4
2,Kolkata Knight Riders,7,EJG Morgan,44,18,RA Tripathi,31,13,78,30
2,Kolkata Knight Riders,8,RA Tripathi,5,3,KL Nagarkoti,2,2,7,5
2,Kolkata Knight Riders,9,Shivam Mavi,1,3,KL Nagarkoti,1,1,3,4
