innings,team,wicket_number,player_out,score,over
1,Delhi Capitals,1,S Dhawan,56,6.5
1,Delhi Capitals,2,PP Shaw,129,13.4
1,Delhi Capitals,3,RR Pant,201,18.5
1,Delhi Capitals,4,MP Stoinis,221,20.1
2,Kolkata Knight Riders,1,SP Narine,8,2.2
2,Kolkata Knight Riders,2,Shubman Gill,72,9.1
2,Kolkata Knight Riders,3,AD Russell,94,10.5
2,Kolkata Knight Riders,4,N Rana,117,13.4
2,Kolkata Knight Riders,5,KD Karthik,117,13.5
2,Kolkata Knight Riders,6,PJ Cummins,122,14.3
2,Kolkata Knight Riders,7,EJG Morgan,200,19.3
2,Kolkata Knight Riders,8,RA Tripathi,207,20.2
