match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2013-04-03,Kolkata Knight Riders,Eden Gardens,7,6,1,0,116.67,lbw b R Bhatia,6
4,2013-04-06,Rajasthan Royals,Feroz Shah Kotla,2,3,0,0,66.67,lbw b KK Cooper,6
14,2013-04-12,Sunrisers Hyderabad,Feroz Shah Kotla,9,14,1,0,64.29,c PA Reddy b Anand Rajan,5
32,2013-04-23,Kings XI Punjab,Feroz Shah Kotla,1,2,0,0,50.0,c DA Miller b BA Bhatt,7
48,2013-05-04,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",1,7,0,0,14.29,c PA Patel b NLTC Perera,8
64,2013-05-14,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",23,20,3,1,115.0,c JO Holder b R Ashwin,3
