match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
17,2012-04-15,Kolkata Knight Riders,Eden Gardens,6,11,0,0,54.55,c DB Das b R Bhatia,5
22,2012-04-18,Kolkata Knight Riders,"Punjab Cricket Association Stadium, Mohali",6,8,0,0,75.0,c JH Kallis b SP Narine,6
44,2012-05-02,Royal Challengers Bangalore,M Chinnaswamy Stadium,3,5,0,0,60.0,not out,7
