match_number,date,opponent,catches,stumpings,run_outs
38,2012-04-28,Kolkata Knight Riders,1,0,0
44,2012-05-02,Kings XI Punjab,0,0,1
62,2012-05-14,Mumbai Indians,0,0,1
71,2012-05-20,Deccan Chargers,1,0,0
