innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Kings XI Punjab,1,AC Gilchrist,0,6,Mandeep Singh,0,1,5,7
1,Kings XI Punjab,2,PC Valthaty,2,8,AC Gilchrist,9,6,11,14
1,Kings XI Punjab,3,DJ Hussey,2,4,PC Valthaty,0,2,2,6
1,Kings XI Punjab,4,SD Chitnis,1,6,DJ Hussey,1,2,2,8
1,Kings XI Punjab,5,Azhar Mahmood,18,24,SD Chitnis,37,26,57,50
1,Kings XI Punjab,6,Azhar Mahmood,18,14,Gurkeerat Singh,26,10,45,24
1,Kings XI Punjab,7,PP Chawla,1,1,Gurkeerat Singh,0,1,1,2
1,Kings XI Punjab,8,RJ Harris,3,2,PP Chawla,0,1,3,3
1,Kings XI Punjab,9,RJ Harris,12,4,P Kumar,3,2,15,6
2,Delhi Daredevils,1,UBT Chand,18,24,DA Warner,58,30,82,54
2,Delhi Daredevils,2,Y Venugopal Rao,5,9,DA Warner,21,14,27,23
2,Delhi Daredevils,3,IK Pathan,5,7,Y Venugopal Rao,1,2,8,9
2,Delhi Daredevils,4,DPMD Jayawardene,8,10,Y Venugopal Rao,10,5,18,15
2,Delhi Daredevils,5,NV Ojha,5,6,Y Venugopal Rao,5,3,10,9
