match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
4,2024-03-24,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",20,12,1,1,166.67,not out,6
9,2024-03-28,Delhi Capitals,"Sawai Mansingh Stadium, Jaipur",20,12,3,0,166.67,b A Nortje,6
19,2024-04-06,Royal Challengers Bengaluru,"Sawai Mansingh Stadium, Jaipur",2,3,0,0,66.67,c KD Karthik b RJW Topley,5
27,2024-04-13,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",6,11,0,0,54.55,c Shashank Singh b HV Patel,5
31,2024-04-16,Kolkata Knight Riders,"Eden Gardens, Kolkata",2,4,0,0,50.0,lbw b SP Narine,5
44,2024-04-27,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",52,34,5,2,152.94,not out,5
50,2024-05-02,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,3,0,0,33.33,c Abhishek Sharma b PJ Cummins,7
61,2024-05-12,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",28,18,1,2,155.56,c SN Thakur b TU Deshpande,5
65,2024-05-15,Punjab Kings,"Barsapara Cricket Stadium, Guwahati",0,1,0,0,0.0,c Harpreet Brar b SM Curran,6
71,2024-05-22,Royal Challengers Bengaluru,"Narendra Modi Stadium, Ahmedabad",8,8,1,0,100.0,"run out (V Kohli, C Green)",5
72,2024-05-24,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",56,35,7,2,160.0,not out,5
