match_number,date,opponent,catches,stumpings,run_outs
6,2013-04-07,Pune Warriors,1,0,0
29,2013-04-21,Pune Warriors,1,0,0
35,2013-04-26,Kolkata Knight Riders,1,0,0
45,2013-05-02,Chennai Super Kings,0,1,1
69,2013-05-18,Mumbai Indians,1,0,0
