innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Chennai Super Kings,PA Patel,25,19,4,0,131.58,run out (LR Shukla),1
1,Chennai Super Kings,GJ Bailey,30,27,4,0,111.11,run out (BJ Hodge),2
1,Chennai Super Kings,SK Raina,52,36,3,3,144.44,c LR Shukla b AB Dinda,3
1,Chennai Super Kings,MS Dhoni,40,28,4,1,142.86,not out,4
1,Chennai Super Kings,JA Morkel,21,10,1,2,210.0,not out,5
2,Kolkata Knight Riders,BB McCullum,81,48,11,3,168.75,b SB Jakati,1
2,Kolkata Knight Riders,SC Ganguly,4,14,0,0,28.57,b M Muralitharan,2
2,Kolkata Knight Riders,BJ Hodge,71,44,4,4,161.36,not out,3
2,Kolkata Knight Riders,DJ Hussey,3,2,0,0,150.0,"run out (M Muralitharan, MS Dhoni)",4
2,Kolkata Knight Riders,WP Saha,25,13,2,1,192.31,not out,5
