match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
14,2019-04-02,Rajasthan Royals,Sawai Mansingh Stadium,31,28,2,1,110.71,not out,5
17,2019-04-05,Kolkata Knight Riders,M.Chinnaswamy Stadium,28,13,3,1,215.38,not out,4
20,2019-04-07,Delhi Capitals,M.Chinnaswamy Stadium,15,17,0,1,88.24,c R Tewatia b AR Patel,4
28,2019-04-13,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,28,16,4,0,175.0,not out,4
31,2019-04-15,Mumbai Indians,Wankhede Stadium,0,2,0,0,0.0,c RG Sharma b SL Malinga,5
35,2019-04-19,Kolkata Knight Riders,Eden Gardens,17,8,2,1,212.5,not out,5
39,2019-04-21,Chennai Super Kings,M.Chinnaswamy Stadium,14,13,0,1,107.69,c DR Shorey b Imran Tahir,5
42,2019-04-24,Kings XI Punjab,M.Chinnaswamy Stadium,46,34,2,3,135.29,not out,6
46,2019-04-28,Delhi Capitals,Arun Jaitley Stadium,32,24,1,2,133.33,not out,7
49,2019-04-30,Rajasthan Royals,M.Chinnaswamy Stadium,0,1,0,0,0.0,c SPD Smith b S Gopal,3
