innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Chennai Super Kings,SM Curran,31,21,3,2,147.62,b Sandeep Sharma,1
1,Chennai Super Kings,F du Plessis,0,1,0,0,0.0,c JM Bairstow b Sandeep Sharma,2
1,Chennai Super Kings,SR Watson,42,38,1,3,110.53,c MK Pandey b T Natarajan,3
1,Chennai Super Kings,AT Rayudu,41,34,3,2,120.59,c DA Warner b KK Ahmed,4
1,Chennai Super Kings,MS Dhoni,21,13,2,1,161.54,c KS Williamson b T Natarajan,5
1,Chennai Super Kings,RA Jadeja,25,10,3,1,250.0,not out,6
1,Chennai Super Kings,DJ Bravo,0,1,0,0,0.0,b KK Ahmed,7
1,Chennai Super Kings,DL Chahar,2,2,0,0,100.0,not out,8
2,Sunrisers Hyderabad,DA Warner,9,13,0,0,69.23,c & b SM Curran,1
2,Sunrisers Hyderabad,JM Bairstow,23,24,2,0,95.83,b RA Jadeja,2
2,Sunrisers Hyderabad,MK Pandey,4,3,1,0,133.33,run out (),3
2,Sunrisers Hyderabad,KS Williamson,57,39,7,0,146.15,c SN Thakur b KV Sharma,4
2,Sunrisers Hyderabad,PK Garg,16,18,1,0,88.89,c RA Jadeja b KV Sharma,5
2,Sunrisers Hyderabad,V Shankar,12,7,0,1,171.43,c RA Jadeja b DJ Bravo,6
2,Sunrisers Hyderabad,Rashid Khan,14,8,1,1,175.0,hit wicket b SN Thakur,7
2,Sunrisers Hyderabad,S Nadeem,5,5,1,0,100.0,c & b DJ Bravo,8
2,Sunrisers Hyderabad,Sandeep Sharma,1,2,0,0,50.0,not out,9
2,Sunrisers Hyderabad,T Natarajan,0,1,0,0,0.0,not out,10
