match_number,opponent,bowler,overs,maidens,runs,wickets,economy,dots
4,Chennai Super Kings,B Kumar,4.0,0,31,0,7.75,12
4,Chennai Super Kings,I Sharma,3.0,0,46,0,15.33,6
4,Chennai Super Kings,KV Sharma,4.0,0,51,0,12.75,7
4,Chennai Super Kings,Parvez Rasool,1.0,0,11,0,11.0,3
4,Chennai Super Kings,RS Bopara,4.0,0,29,0,7.25,7
4,Chennai Super Kings,TA Boult,4.0,0,34,1,8.5,11
8,Royal Challengers Bangalore,A Ashish Reddy,1.0,0,11,1,11.0,2
8,Royal Challengers Bangalore,B Kumar,3.5,0,30,2,7.83,11
8,Royal Challengers Bangalore,KV Sharma,4.0,0,20,1,5.0,7
8,Royal Challengers Bangalore,P Kumar,4.0,0,34,1,8.5,11
8,Royal Challengers Bangalore,RS Bopara,3.0,0,31,2,10.33,5
8,Royal Challengers Bangalore,TA Boult,4.0,0,36,3,9.0,15
11,Rajasthan Royals,A Ashish Reddy,1.0,0,5,0,5.0,2
11,Rajasthan Royals,B Kumar,4.0,0,25,0,6.25,9
11,Rajasthan Royals,KV Sharma,3.0,0,19,1,6.33,7
11,Rajasthan Royals,P Kumar,4.0,0,30,0,7.5,8
11,Rajasthan Royals,RS Bopara,4.0,0,18,2,4.5,12
11,Rajasthan Royals,TA Boult,4.0,0,31,1,7.75,10
13,Delhi Daredevils,A Ashish Reddy,2.0,0,15,1,7.5,3
13,Delhi Daredevils,B Kumar,4.0,0,21,1,5.25,9
13,Delhi Daredevils,DW Steyn,4.0,0,27,1,6.75,10
13,Delhi Daredevils,KV Sharma,2.0,0,25,0,12.5,2
13,Delhi Daredevils,P Kumar,4.0,0,38,1,9.5,9
13,Delhi Daredevils,RS Bopara,4.0,0,38,0,9.5,6
19,Kolkata Knight Riders,B Kumar,3.0,0,24,1,8.0,2
19,Kolkata Knight Riders,Bipul Sharma,1.0,0,14,0,14.0,2
19,Kolkata Knight Riders,DW Steyn,3.0,0,24,0,8.0,6
19,Kolkata Knight Riders,KV Sharma,1.0,0,5,0,5.0,2
19,Kolkata Knight Riders,MC Henriques,1.0,0,9,1,9.0,3
19,Kolkata Knight Riders,P Kumar,2.0,0,18,1,9.0,5
19,Kolkata Knight Riders,RS Bopara,1.0,0,7,1,7.0,2
23,Mumbai Indians,B Kumar,4.0,0,26,3,6.5,13
23,Mumbai Indians,DW Steyn,4.0,0,38,2,9.5,8
23,Mumbai Indians,KV Sharma,4.0,0,30,1,7.5,5
23,Mumbai Indians,P Kumar,4.0,0,35,2,8.75,8
23,Mumbai Indians,TA Boult,4.0,0,27,0,6.75,8
