innings,team,wicket_number,player_out,score,over
1,Royal Challengers Bangalore,1,V Kohli,9,2.5
1,Royal Challengers Bangalore,2,F du Plessis,79,11.4
1,Royal Challengers Bangalore,3,GJ Maxwell,111,14.6
1,Royal Challengers Bangalore,4,RM Patidar,130,16.3
1,Royal Challengers Bangalore,5,MK Lomror,141,18.4
1,Royal Challengers Bangalore,6,KD Karthik,146,19.1
1,Royal Challengers Bangalore,7,PWH de Silva,146,19.2
1,Royal Challengers Bangalore,8,HV Patel,154,20.1
2,Rajasthan Royals,1,YBK Jaiswal,61,6.1
2,Rajasthan Royals,2,SV Samson,113,12.4
2,Rajasthan Royals,3,D Padikkal,148,17.5
