match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,2025-03-22,Royal Challengers Bengaluru,"Eden Gardens, Kolkata",3.0,0,32,0,10.67,4,0,0
6,2025-03-26,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",4.0,0,36,2,9.0,11,0,0
12,2025-03-31,Mumbai Indians,"Wankhede Stadium, Mumbai",2.0,0,28,0,14.0,5,1,1
15,2025-04-03,Sunrisers Hyderabad,"Eden Gardens, Kolkata",3.0,0,15,1,5.0,9,1,0
21,2025-04-08,Lucknow Super Giants,"Eden Gardens, Kolkata",4.0,0,51,2,12.75,4,0,0
25,2025-04-11,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,16,2,4.0,17,1,0
31,2025-04-15,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",3.0,0,25,3,8.33,12,2,0
39,2025-04-21,Gujarat Titans,"Eden Gardens, Kolkata",4.0,0,45,1,11.25,5,2,0
44,2025-04-26,Punjab Kings,"Eden Gardens, Kolkata",2.0,0,27,0,13.5,4,0,0
48,2025-04-29,Delhi Capitals,"Arun Jaitley Stadium, Delhi",4.0,0,49,0,12.25,8,0,0
53,2025-05-04,Rajasthan Royals,"Eden Gardens, Kolkata",4.0,0,41,2,10.25,9,2,1
57,2025-05-07,Chennai Super Kings,"Eden Gardens, Kolkata",4.0,0,43,2,10.75,8,1,0
68,2025-05-25,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",3.0,0,40,0,13.33,3,0,0
