match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
4,2025-03-24,Delhi Capitals,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",4,5,0,0,80.0,c T Stubbs b Kuldeep Yadav,6
7,2025-03-27,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",6,6,1,0,100.0,c HV Patel b A Zampa,5
13,2025-04-01,Punjab Kings,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",41,33,1,3,124.24,c GJ Maxwell b Arshdeep Singh,5
16,2025-04-04,Mumbai Indians,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",30,19,4,0,157.89,c RD Rickelton b Ashwani Kumar,5
26,2025-04-12,Gujarat Titans,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",28,20,2,1,140.0,not out,4
30,2025-04-14,Chennai Super Kings,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",22,17,1,2,129.41,st MS Dhoni b RA Jadeja,5
36,2025-04-19,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",50,34,5,1,147.06,c SB Dubey b TU Deshpande,5
40,2025-04-22,Delhi Capitals,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",36,21,6,0,171.43,b Mukesh Kumar,6
45,2025-04-27,Mumbai Indians,"Wankhede Stadium, Mumbai",35,22,2,2,159.09,c WG Jacks b TA Boult,5
54,2025-05-04,Punjab Kings,"Himachal Pradesh Cricket Association Stadium, Dharamsala",74,40,5,5,185.0,c Arshdeep Singh b YS Chahal,5
61,2025-05-19,Sunrisers Hyderabad,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",3,5,0,0,60.0,c Nithish Kumar Reddy b E Malinga,5
