match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2024-03-23,Kolkata Knight Riders,"Eden Gardens, Kolkata",32,19,4,2,168.42,c CV Varun b AD Russell,2
8,2024-03-27,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",63,23,3,7,273.91,c Naman Dhir b PP Chawla,3
12,2024-03-31,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",29,20,2,2,145.0,c Shubman Gill b MM Sharma,3
18,2024-04-05,Chennai Super Kings,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",37,12,3,4,308.33,c RA Jadeja b DL Chahar,2
23,2024-04-09,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",16,11,2,1,145.45,c Shashank Singh b SM Curran,2
30,2024-04-15,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",34,22,2,2,154.55,c LH Ferguson b RJW Topley,1
35,2024-04-20,Delhi Capitals,"Arun Jaitley Stadium, Delhi",46,12,2,6,383.33,c AR Patel b Kuldeep Yadav,2
41,2024-04-25,Royal Challengers Bengaluru,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",31,13,3,2,238.46,c KD Karthik b Yash Dayal,1
46,2024-04-28,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",15,9,1,1,166.67,c DJ Mitchell b TU Deshpande,2
50,2024-05-02,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",12,10,0,1,120.0,c Dhruv Jurel b Avesh Khan,2
55,2024-05-06,Mumbai Indians,"Wankhede Stadium, Mumbai",11,16,0,1,68.75,c Ishan Kishan b JJ Bumrah,2
57,2024-05-08,Lucknow Super Giants,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",75,28,8,6,267.86,not out,1
69,2024-05-19,Punjab Kings,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",66,28,5,6,235.71,c Shivam Singh b Shashank Singh,2
70,2024-05-21,Kolkata Knight Riders,"Narendra Modi Stadium, Ahmedabad",3,4,0,0,75.0,c AD Russell b VG Arora,2
72,2024-05-24,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk, Chennai",12,5,1,1,240.0,c T Kohler-Cadmore b TA Boult,2
73,2024-05-26,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",2,5,0,0,40.0,b MA Starc,1
