match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
4,2009-04-19,Deccan Chargers,Newlands,31,34,4,0,91.18,c HH Gibbs b SB Styris,4
6,2009-04-21,Kings XI Punjab,Kingsmead,10,14,0,0,71.43,not out,3
10,2009-04-23,Rajasthan Royals,Newlands,5,7,0,0,71.43,c M Rawat b MM Patel,4
17,2009-04-27,Mumbai Indians,St George's Park,24,22,3,0,109.09,b AM Nayar,3
19,2009-04-29,Royal Challengers Bangalore,Kingsmead,17,15,2,1,113.33,lbw b A Kumble,3
23,2009-05-01,Mumbai Indians,Buffalo Park,73,60,5,3,121.67,"run out (JP Duminy, PR Shah)",3
27,2009-05-03,Kings XI Punjab,St George's Park,70,43,10,1,162.79,not out,3
31,2009-05-05,Delhi Daredevils,Kingsmead,10,19,0,0,52.63,c AB de Villiers b PJ Sangwan,3
39,2009-05-10,Delhi Daredevils,New Wanderers Stadium,0,3,0,0,0.0,c AB de Villiers b A Nehra,3
48,2009-05-16,Deccan Chargers,New Wanderers Stadium,48,41,5,0,117.07,c Harmeet Singh b RJ Harris,3
51,2009-05-18,Chennai Super Kings,SuperSport Park,71,44,4,4,161.36,not out,3
53,2009-05-20,Rajasthan Royals,Kingsmead,6,8,1,0,75.0,st NV Ojha b J Botha,3
