match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
2,2009-04-18,Rajasthan Royals,Newlands,3.0,0,7,2,2.33,15,2,1
5,2009-04-20,Chennai Super Kings,St George's Park,4.0,0,37,2,9.25,7,0,0
8,2009-04-22,Deccan Chargers,Newlands,4.0,0,37,1,9.25,8,0,0
11,2009-04-24,Kings XI Punjab,Kingsmead,4.0,0,36,0,9.0,5,1,0
19,2009-04-29,Kolkata Knight Riders,Kingsmead,4.0,0,25,1,6.25,10,1,0
24,2009-05-01,Kings XI Punjab,Kingsmead,4.0,0,27,2,6.75,13,2,0
28,2009-05-03,Mumbai Indians,New Wanderers Stadium,3.0,1,15,0,5.0,10,0,0
33,2009-05-07,Rajasthan Royals,SuperSport Park,4.0,0,31,0,7.75,13,1,0
44,2009-05-14,Chennai Super Kings,Kingsmead,3.4,0,35,1,9.55,7,0,0
52,2009-05-19,Delhi Daredevils,New Wanderers Stadium,4.0,0,30,3,7.5,9,0,0
56,2009-05-21,Deccan Chargers,SuperSport Park,4.0,0,45,0,11.25,6,1,0
58,2009-05-23,Chennai Super Kings,New Wanderers Stadium,4.0,0,26,1,6.5,10,0,0
59,2009-05-24,Deccan Chargers,New Wanderers Stadium,4.0,0,43,0,10.75,8,5,0
