match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
4,2025-03-24,Lucknow Super Giants,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",3.0,0,18,0,6.0,7,0,0
10,2025-03-30,Sunrisers Hyderabad,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",4.0,0,43,0,10.75,7,0,0
17,2025-04-05,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",1.0,0,5,0,5.0,1,0,0
24,2025-04-10,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",4.0,0,52,0,13.0,8,1,0
29,2025-04-13,Mumbai Indians,"Arun Jaitley Stadium, Delhi",2.0,0,19,0,9.5,4,0,0
32,2025-04-16,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",3.0,0,23,1,7.67,8,0,0
35,2025-04-19,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",2.0,0,18,0,9.0,3,0,0
40,2025-04-22,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",4.0,0,29,0,7.25,6,0,0
46,2025-04-27,Royal Challengers Bengaluru,"Arun Jaitley Stadium, Delhi",4.0,0,19,2,4.75,9,1,0
48,2025-04-29,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",4.0,0,27,2,6.75,6,1,0
58,2025-05-08,Punjab Kings,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2.0,0,25,0,12.5,2,0,0
60,2025-05-18,Gujarat Titans,"Arun Jaitley Stadium, Delhi",3.0,0,35,0,11.67,5,0,0
