match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
4,2025-03-24,Lucknow Super Giants,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",22,11,3,1,200.0,c N Pooran b DS Rathi,5
17,2025-04-05,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",21,14,2,1,150.0,b Noor Ahmad,4
24,2025-04-10,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",15,11,2,0,136.36,c TH David b Suyash Sharma,5
29,2025-04-13,Mumbai Indians,"Arun Jaitley Stadium, Delhi",9,6,2,0,150.0,c SA Yadav b JJ Bumrah,5
32,2025-04-16,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",34,14,4,2,242.86,c Dhruv Jurel b M Theekshana,6
35,2025-04-19,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",39,32,1,2,121.88,c JC Buttler b M Prasidh Krishna,4
40,2025-04-22,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",34,20,1,4,170.0,not out,4
46,2025-04-27,Royal Challengers Bengaluru,"Arun Jaitley Stadium, Delhi",15,13,1,1,115.38,b JR Hazlewood,5
48,2025-04-29,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",43,23,4,3,186.96,c Harshit Rana b SP Narine,5
55,2025-05-05,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",6,7,1,0,85.71,c PJ Cummins b HV Patel,5
60,2025-05-18,Gujarat Titans,"Arun Jaitley Stadium, Delhi",25,16,2,1,156.25,c R Sai Kishore b M Prasidh Krishna,4
