innings,team,wicket_number,player_out,score,over
1,Delhi Daredevils,1,V Sehwag,41,5.2
1,Delhi Daredevils,2,G Gambhir,52,6.4
1,Delhi Daredevils,3,DA Warner,83,10.4
1,Delhi Daredevils,4,KD Karthik,90,11.3
1,Delhi Daredevils,5,KM Jadhav,124,15.3
2,Royal Challengers Bangalore,1,CL White,25,4.3
2,Royal Challengers Bangalore,2,KP Pietersen,52,10.2
2,Royal Challengers Bangalore,3,RV Uthappa,76,12.5
2,Royal Challengers Bangalore,4,LRPL Taylor,106,15.2
2,Royal Challengers Bangalore,5,JH Kallis,118,16.5
2,Royal Challengers Bangalore,6,V Kohli,134,18.4
2,Royal Challengers Bangalore,7,R Vinay Kumar,137,19.1
2,Royal Challengers Bangalore,8,R Dravid,145,20.2
2,Royal Challengers Bangalore,9,A Mithun,145,20.3
