innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Chennai Super Kings,1,RD Gaikwad,2,6,DP Conway,0,0,2,6
1,Chennai Super Kings,2,DP Conway,16,14,MM Ali,66,25,83,39
1,Chennai Super Kings,3,N Jagadeesan,1,4,MM Ali,2,3,3,7
1,Chennai Super Kings,4,AT Rayudu,3,6,MM Ali,3,4,7,10
1,Chennai Super Kings,5,MS Dhoni,26,28,MM Ali,22,24,51,52
1,Chennai Super Kings,6,MM Ali,0,1,MJ Santner,0,0,0,1
1,Chennai Super Kings,7,Simarjeet Singh,3,3,MJ Santner,1,2,4,5
2,Rajasthan Royals,1,YBK Jaiswal,13,5,JC Buttler,2,5,16,10
2,Rajasthan Royals,2,SV Samson,15,20,YBK Jaiswal,26,21,51,41
2,Rajasthan Royals,3,D Padikkal,3,9,YBK Jaiswal,6,8,9,17
2,Rajasthan Royals,4,R Ashwin,13,11,YBK Jaiswal,14,10,28,21
2,Rajasthan Royals,5,SO Hetmyer,6,7,R Ashwin,2,2,8,9
2,Rajasthan Royals,6,R Parag,10,10,R Ashwin,25,10,39,20
