innings,team,wicket_number,player_out,score,over
1,Chennai Super Kings,1,RD Gaikwad,2,1.6
1,Chennai Super Kings,2,DP Conway,85,8.3
1,Chennai Super Kings,3,N Jagadeesan,88,9.4
1,Chennai Super Kings,4,AT Rayudu,95,11.2
1,Chennai Super Kings,5,MS Dhoni,146,19.6
1,Chennai Super Kings,6,MM Ali,146,20.1
2,Rajasthan Royals,1,JC Buttler,16,2.4
2,Rajasthan Royals,2,SV Samson,67,9.3
2,Rajasthan Royals,3,D Padikkal,76,12.2
2,Rajasthan Royals,4,YBK Jaiswal,104,15.5
2,Rajasthan Royals,5,SO Hetmyer,112,17.2
