match_number,date,opponent,venue,result,margin
2,2026-03-29,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",won,by 6 wickets
8,2026-04-04,Delhi Capitals,"Arun Jaitley Stadium, Delhi",lost,by 6 wickets
13,2026-04-07,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",lost,by 27 runs
20,2026-04-12,Royal Challengers Bengaluru,"Wankhede Stadium, Mumbai",lost,by 18 runs
24,2026-04-16,Punjab Kings,"Wankhede Stadium, Mumbai",lost,by 7 wickets
30,2026-04-20,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",won,by 99 runs
33,2026-04-23,Chennai Super Kings,"Wankhede Stadium, Mumbai",lost,by 103 runs
41,2026-04-29,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",lost,by 6 wickets
44,2026-05-02,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",lost,by 8 wickets
