innings,team,over,ball,batter,bowler,non_striker,batter_runs,extra_runs,total_runs,is_boundary,non_boundary_run,extra_type,wides,noballs,byes,legbyes,penalty,is_wicket,wicket_kind,player_out,fielder,phase
1,Chennai Super Kings,1,1,SV Samson,VG Arora,RD Gaikwad,4,0,4,True,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,1,2,SV Samson,VG Arora,RD Gaikwad,4,0,4,True,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,1,3,SV Samson,VG Arora,RD Gaikwad,4,0,4,True,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,1,4,SV Samson,VG Arora,RD Gaikwad,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,1,5,RD Gaikwad,VG Arora,SV Samson,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,1,6,SV Samson,VG Arora,RD Gaikwad,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,2,1.wides,RD Gaikwad,C Green,SV Samson,0,2,2,False,False,wides,2,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,2,1,SV Samson,C Green,RD Gaikwad,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,2,2,RD Gaikwad,C Green,SV Samson,4,0,4,True,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,2,3,RD Gaikwad,C Green,SV Samson,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,2,4,SV Samson,C Green,RD Gaikwad,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,2,5,SV Samson,C Green,RD Gaikwad,0,1,1,False,False,legbyes,0,0,0,1,0,False,,,,powerplay
1,Chennai Super Kings,2,6,RD Gaikwad,C Green,SV Samson,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,3,1.wides,RD Gaikwad,AS Roy,SV Samson,0,1,1,False,False,wides,1,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,3,1,RD Gaikwad,AS Roy,SV Samson,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,3,2,RD Gaikwad,AS Roy,SV Samson,0,0,0,False,False,,0,0,0,0,0,True,caught,RD Gaikwad,R Powell,powerplay
1,Chennai Super Kings,3,3,A Mhatre,AS Roy,SV Samson,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,3,4,SV Samson,AS Roy,A Mhatre,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,3,5,SV Samson,AS Roy,A Mhatre,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,3,6,A Mhatre,AS Roy,SV Samson,4,0,4,True,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,4,1,SV Samson,C Green,A Mhatre,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,4,2,A Mhatre,C Green,SV Samson,4,0,4,True,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,4,3,A Mhatre,C Green,SV Samson,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,4,4,A Mhatre,C Green,SV Samson,4,0,4,True,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,4,5,A Mhatre,C Green,SV Samson,6,0,6,True,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,4,6,A Mhatre,C Green,SV Samson,6,0,6,True,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,5,1,SV Samson,AS Roy,A Mhatre,6,0,6,True,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,5,2,SV Samson,AS Roy,A Mhatre,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,5,3,A Mhatre,AS Roy,SV Samson,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
