innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Delhi Capitals,A Mishra,3.0,0,27,1,9.0,2,0,0
1,Delhi Capitals,AR Patel,4.0,0,33,1,8.25,5,0,0
1,Delhi Capitals,Avesh Khan,4.0,0,24,1,6.0,11,1,0
1,Delhi Capitals,I Sharma,4.0,1,26,1,6.5,11,0,0
1,Delhi Capitals,K Rabada,4.0,0,38,1,9.5,6,0,0
1,Delhi Capitals,MP Stoinis,1.0,0,23,0,23.0,1,1,0
2,Royal Challengers Bangalore,DR Sams,2.0,0,15,0,7.5,4,0,0
2,Royal Challengers Bangalore,HV Patel,4.0,0,37,2,9.25,5,2,0
2,Royal Challengers Bangalore,KA Jamieson,4.0,0,32,1,8.0,11,0,0
2,Royal Challengers Bangalore,Mohammed Siraj,4.0,0,44,1,11.0,4,0,0
2,Royal Challengers Bangalore,Washington Sundar,4.0,0,28,0,7.0,5,0,0
2,Royal Challengers Bangalore,YS Chahal,2.0,0,10,0,5.0,5,0,0
