innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Royal Challengers Bangalore,1,V Kohli,12,11,D Padikkal,17,13,30,24
1,Royal Challengers Bangalore,2,D Padikkal,0,1,RM Patidar,0,0,0,1
1,Royal Challengers Bangalore,3,GJ Maxwell,25,20,RM Patidar,5,6,30,26
1,Royal Challengers Bangalore,4,RM Patidar,26,16,AB de Villiers,28,22,54,38
1,Royal Challengers Bangalore,5,Washington Sundar,6,9,AB de Villiers,19,10,25,19
1,Royal Challengers Bangalore,6,AB de Villiers,28,10,DR Sams,3,2,32,12
2,Delhi Capitals,1,PP Shaw,13,8,S Dhawan,6,7,23,15
2,Delhi Capitals,2,SPD Smith,4,5,PP Shaw,1,1,5,6
2,Delhi Capitals,3,RR Pant,12,14,PP Shaw,7,9,19,23
2,Delhi Capitals,4,MP Stoinis,22,17,RR Pant,21,15,45,32
2,Delhi Capitals,5,SO Hetmyer,53,25,RR Pant,25,19,78,44
