innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Royal Challengers Bangalore,V Kohli,12,11,2,0,109.09,b Avesh Khan,1
1,Royal Challengers Bangalore,D Padikkal,17,14,3,0,121.43,b I Sharma,2
1,Royal Challengers Bangalore,RM Patidar,31,22,0,2,140.91,c SPD Smith b AR Patel,3
1,Royal Challengers Bangalore,GJ Maxwell,25,20,1,2,125.0,c SPD Smith b A Mishra,4
1,Royal Challengers Bangalore,AB de Villiers,75,42,3,5,178.57,not out,5
1,Royal Challengers Bangalore,Washington Sundar,6,9,0,0,66.67,c & b K Rabada,6
1,Royal Challengers Bangalore,DR Sams,3,2,0,0,150.0,not out,7
2,Delhi Capitals,PP Shaw,21,18,3,0,116.67,c AB de Villiers b HV Patel,1
2,Delhi Capitals,S Dhawan,6,7,1,0,85.71,c YS Chahal b KA Jamieson,2
2,Delhi Capitals,SPD Smith,4,5,1,0,80.0,c AB de Villiers b Mohammed Siraj,3
2,Delhi Capitals,RR Pant,58,48,6,0,120.83,not out,4
2,Delhi Capitals,MP Stoinis,22,17,3,0,129.41,c AB de Villiers b HV Patel,5
2,Delhi Capitals,SO Hetmyer,53,25,2,4,212.0,not out,6
