match_number,opponent,batter,runs,balls,fours,sixes,strike_rate,dismissal
3,Kolkata Knight Riders,WP Saha,7,6,0,1,116.67,b Shakib Al Hasan
3,Kolkata Knight Riders,DA Warner,3,4,0,0,75.0,c KD Karthik b M Prasidh Krishna
3,Kolkata Knight Riders,MK Pandey,61,44,2,3,138.64,not out
3,Kolkata Knight Riders,JM Bairstow,55,40,5,3,137.5,c N Rana b PJ Cummins
3,Kolkata Knight Riders,Mohammad Nabi,14,11,2,0,127.27,c EJG Morgan b M Prasidh Krishna
3,Kolkata Knight Riders,V Shankar,11,7,0,1,157.14,c EJG Morgan b AD Russell
3,Kolkata Knight Riders,Abdul Samad,19,8,0,2,237.5,not out
6,Royal Challengers Bangalore,WP Saha,1,9,0,0,11.11,c GJ Maxwell b Mohammed Siraj
6,Royal Challengers Bangalore,DA Warner,54,37,7,1,145.95,c DT Christian b KA Jamieson
6,Royal Challengers Bangalore,MK Pandey,38,39,2,2,97.44,c HV Patel b Shahbaz Ahmed
6,Royal Challengers Bangalore,JM Bairstow,12,13,1,0,92.31,c AB de Villiers b Shahbaz Ahmed
6,Royal Challengers Bangalore,Abdul Samad,0,2,0,0,0.0,c & b Shahbaz Ahmed
6,Royal Challengers Bangalore,V Shankar,3,5,0,0,60.0,c V Kohli b HV Patel
6,Royal Challengers Bangalore,JO Holder,4,5,0,0,80.0,c DT Christian b Mohammed Siraj
6,Royal Challengers Bangalore,Rashid Khan,17,9,1,1,188.89,run out ()
6,Royal Challengers Bangalore,B Kumar,2,2,0,0,100.0,not out
6,Royal Challengers Bangalore,S Nadeem,0,1,0,0,0.0,c Shahbaz Ahmed b HV Patel
9,Mumbai Indians,DA Warner,36,34,2,2,105.88,run out ()
9,Mumbai Indians,JM Bairstow,43,22,3,4,195.45,hit wicket b KH Pandya
9,Mumbai Indians,MK Pandey,2,7,0,0,28.57,c KA Pollard b RD Chahar
9,Mumbai Indians,Virat Singh,11,12,1,0,91.67,c SA Yadav b RD Chahar
9,Mumbai Indians,V Shankar,28,25,0,2,112.0,c SA Yadav b JJ Bumrah
9,Mumbai Indians,Abhishek Sharma,2,4,0,0,50.0,c AF Milne b RD Chahar
9,Mumbai Indians,Abdul Samad,7,8,1,0,87.5,run out ()
9,Mumbai Indians,Rashid Khan,0,1,0,0,0.0,lbw b TA Boult
9,Mumbai Indians,B Kumar,1,2,0,0,50.0,b TA Boult
