innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
2,9,6,Sunrisers Hyderabad,KH Pandya,E Malinga,Amit Rana,wicket,struck down,False
2,12,1,Sunrisers Hyderabad,RM Patidar,Shivang Kumar,J Madanagopal,wicket,struck down,False
