innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Sunrisers Hyderabad,Abhishek Sharma,56,22,4,5,254.55,c JM Cox b Suyash Sharma,1
1,Sunrisers Hyderabad,TM Head,26,16,5,0,162.5,b Rasikh Salam,2
1,Sunrisers Hyderabad,Ishan Kishan,79,46,8,3,171.74,c D Padikkal b Rasikh Salam,3
1,Sunrisers Hyderabad,H Klaasen,51,24,2,5,212.5,c VR Iyer b KH Pandya,4
1,Sunrisers Hyderabad,Nithish Kumar Reddy,29,12,1,3,241.67,not out,5
2,Royal Challengers Bengaluru,VR Iyer,44,19,4,4,231.58,c Abhishek Sharma b E Malinga,1
2,Royal Challengers Bengaluru,V Kohli,15,11,2,0,136.36,c R Smaran b Sakib Hussain,2
2,Royal Challengers Bengaluru,D Padikkal,21,14,2,1,150.0,c Abhishek Sharma b E Malinga,3
2,Royal Challengers Bengaluru,RM Patidar,56,39,6,1,143.59,c R Smaran b TM Head,4
2,Royal Challengers Bengaluru,KH Pandya,41,31,5,0,132.26,not out,5
2,Royal Challengers Bengaluru,TH David,15,7,1,1,214.29,not out,6
