innings,team,wicket_number,player_out,score,over
1,Royal Challengers Bangalore,1,V Kohli,35,5.2
1,Royal Challengers Bangalore,2,Q de Kock,138,14.1
1,Royal Challengers Bangalore,3,AB de Villiers,142,15.5
1,Royal Challengers Bangalore,4,CJ Anderson,142,15.6
1,Royal Challengers Bangalore,5,Mandeep Singh,191,19.6
1,Royal Challengers Bangalore,6,C de Grandhomme,191,20.1
1,Royal Challengers Bangalore,7,P Negi,192,20.2
1,Royal Challengers Bangalore,8,UT Yadav,193,20.3
2,Chennai Super Kings,1,SR Watson,8,1.6
2,Chennai Super Kings,2,SK Raina,50,6.1
2,Chennai Super Kings,3,SW Billings,59,7.2
2,Chennai Super Kings,4,RA Jadeja,74,9.6
2,Chennai Super Kings,5,AT Rayudu,175,18.5
