match_number,opponent,batter,runs,balls,fours,sixes,strike_rate,dismissal
3,Sunrisers Hyderabad,PD Salt,54,40,3,3,135.0,c M Jansen b M Markande
3,Sunrisers Hyderabad,SP Narine,2,4,0,0,50.0,run out (Shahbaz Ahmed)
3,Sunrisers Hyderabad,VR Iyer,7,5,1,0,140.0,c M Jansen b T Natarajan
3,Sunrisers Hyderabad,SS Iyer,0,2,0,0,0.0,c PJ Cummins b T Natarajan
3,Sunrisers Hyderabad,N Rana,9,11,1,0,81.82,c RA Tripathi b M Markande
3,Sunrisers Hyderabad,Ramandeep Singh,35,17,1,4,205.88,c M Markande b PJ Cummins
3,Sunrisers Hyderabad,RK Singh,23,15,3,0,153.33,c AK Markram b T Natarajan
3,Sunrisers Hyderabad,AD Russell,64,25,3,7,256.0,not out
3,Sunrisers Hyderabad,MA Starc,6,3,1,0,200.0,not out
10,Royal Challengers Bengaluru,PD Salt,30,20,2,2,150.0,c C Green b Vijaykumar Vyshak
10,Royal Challengers Bengaluru,SP Narine,47,22,2,5,213.64,b Mayank Dagar
10,Royal Challengers Bengaluru,VR Iyer,50,30,3,4,166.67,c V Kohli b Yash Dayal
10,Royal Challengers Bengaluru,SS Iyer,39,24,2,2,162.5,not out
10,Royal Challengers Bengaluru,RK Singh,5,5,0,0,100.0,not out
16,Delhi Capitals,PD Salt,18,12,4,0,150.0,c T Stubbs b A Nortje
16,Delhi Capitals,SP Narine,85,39,7,7,217.95,c RR Pant b MR Marsh
16,Delhi Capitals,A Raghuvanshi,54,27,5,3,200.0,c I Sharma b A Nortje
16,Delhi Capitals,AD Russell,41,19,4,3,215.79,b I Sharma
16,Delhi Capitals,SS Iyer,18,11,0,2,163.64,c T Stubbs b KK Ahmed
16,Delhi Capitals,RK Singh,26,8,1,3,325.0,c DA Warner b A Nortje
16,Delhi Capitals,VR Iyer,5,2,1,0,250.0,not out
16,Delhi Capitals,Ramandeep Singh,2,2,0,0,100.0,c PP Shaw b I Sharma
16,Delhi Capitals,MA Starc,1,1,0,0,100.0,not out
22,Chennai Super Kings,PD Salt,0,1,0,0,0.0,c RA Jadeja b TU Deshpande
22,Chennai Super Kings,SP Narine,27,20,3,2,135.0,c M Theekshana b RA Jadeja
22,Chennai Super Kings,A Raghuvanshi,24,18,3,1,133.33,lbw b RA Jadeja
22,Chennai Super Kings,SS Iyer,34,32,3,0,106.25,c RA Jadeja b Mustafizur Rahman
22,Chennai Super Kings,VR Iyer,3,8,0,0,37.5,c DJ Mitchell b RA Jadeja
22,Chennai Super Kings,Ramandeep Singh,13,12,0,1,108.33,b M Theekshana
22,Chennai Super Kings,RK Singh,9,14,0,0,64.29,b TU Deshpande
22,Chennai Super Kings,AD Russell,10,10,2,0,100.0,c DJ Mitchell b TU Deshpande
22,Chennai Super Kings,AS Roy,3,3,0,0,100.0,not out
22,Chennai Super Kings,MA Starc,0,3,0,0,0.0,c R Ravindra b Mustafizur Rahman
22,Chennai Super Kings,VG Arora,1,1,0,0,100.0,not out
28,Lucknow Super Giants,PD Salt,89,47,14,3,189.36,not out
28,Lucknow Super Giants,SP Narine,6,6,1,0,100.0,c MP Stoinis b Mohsin Khan
28,Lucknow Super Giants,A Raghuvanshi,7,6,0,1,116.67,c KL Rahul b Mohsin Khan
28,Lucknow Super Giants,SS Iyer,38,38,6,0,100.0,not out
31,Rajasthan Royals,PD Salt,10,13,1,0,76.92,c & b Avesh Khan
31,Rajasthan Royals,SP Narine,109,56,13,6,194.64,b TA Boult
31,Rajasthan Royals,A Raghuvanshi,30,18,5,0,166.67,c R Ashwin b KR Sen
31,Rajasthan Royals,SS Iyer,11,7,1,1,157.14,lbw b YS Chahal
31,Rajasthan Royals,AD Russell,13,10,2,0,130.0,c Dhruv Jurel b Avesh Khan
31,Rajasthan Royals,RK Singh,20,9,1,2,222.22,not out
31,Rajasthan Royals,VR Iyer,8,6,1,0,133.33,c Dhruv Jurel b KR Sen
31,Rajasthan Royals,Ramandeep Singh,1,1,0,0,100.0,not out
36,Royal Challengers Bengaluru,PD Salt,48,14,7,3,342.86,c RM Patidar b Mohammed Siraj
