match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2015-04-08,Kolkata Knight Riders,Eden Gardens,98,65,12,4,150.77,not out,1
7,2015-04-12,Kings XI Punjab,Wankhede Stadium,0,2,0,0,0.0,lbw b Sandeep Sharma,1
9,2015-04-14,Rajasthan Royals,"Sardar Patel Stadium, Motera",0,5,0,0,0.0,c SPD Smith b STR Binny,4
12,2015-04-17,Chennai Super Kings,Wankhede Stadium,50,31,5,1,161.29,c DJ Bravo b A Nehra,4
16,2015-04-19,Royal Challengers Bangalore,M Chinnaswamy Stadium,42,15,3,4,280.0,c & b D Wiese,4
21,2015-04-23,Delhi Daredevils,Feroz Shah Kotla,30,24,0,2,125.0,c S Nadeem b NM Coulter-Nile,4
23,2015-04-25,Sunrisers Hyderabad,Wankhede Stadium,24,15,2,1,160.0,c B Kumar b KV Sharma,4
32,2015-05-01,Rajasthan Royals,Wankhede Stadium,27,21,2,1,128.57,c Ankit Sharma b DS Kulkarni,4
35,2015-05-03,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",26,20,2,0,130.0,c Anureet Singh b MG Johnson,3
39,2015-05-05,Delhi Daredevils,Wankhede Stadium,46,37,2,3,124.32,b A Mishra,4
43,2015-05-08,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",18,22,0,0,81.82,c SK Raina b DJ Bravo,3
46,2015-05-10,Royal Challengers Bangalore,Wankhede Stadium,15,13,1,1,115.38,c Mandeep Singh b HV Patel,3
51,2015-05-14,Kolkata Knight Riders,Wankhede Stadium,30,21,5,0,142.86,b SP Narine,3
56,2015-05-17,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",7,2,0,1,350.0,not out,3
57,2015-05-19,Chennai Super Kings,Wankhede Stadium,19,14,1,1,135.71,c RA Jadeja b DJ Bravo,3
60,2015-05-24,Chennai Super Kings,Eden Gardens,50,26,6,2,192.31,c RA Jadeja b DJ Bravo,3
