innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Chennai Super Kings,1,RV Uthappa,21,11,RD Gaikwad,1,4,28,15
1,Chennai Super Kings,2,MM Ali,27,14,RV Uthappa,29,16,56,30
1,Chennai Super Kings,3,S Dube,14,8,MM Ali,8,8,22,16
1,Chennai Super Kings,4,AT Rayudu,27,20,S Dube,25,17,60,37
1,Chennai Super Kings,5,RA Jadeja,13,7,S Dube,10,5,23,12
1,Chennai Super Kings,6,MS Dhoni,10,4,RA Jadeja,4,2,14,6
1,Chennai Super Kings,7,D Pretorius,0,1,MS Dhoni,0,0,0,1
1,Chennai Super Kings,8,DJ Bravo,1,1,MS Dhoni,6,2,7,3
2,Lucknow Super Giants,1,KL Rahul,40,26,Q de Kock,52,36,99,62
2,Lucknow Super Giants,2,MK Pandey,5,6,Q de Kock,0,0,7,6
2,Lucknow Super Giants,3,E Lewis,23,11,Q de Kock,9,9,33,20
2,Lucknow Super Giants,4,DJ Hooda,13,8,E Lewis,16,8,32,16
2,Lucknow Super Giants,5,A Badoni,19,9,E Lewis,16,4,40,13
