innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Lucknow Super Giants,AJ Tye,4.0,0,40,2,10.0,8,1,0
1,Lucknow Super Giants,Avesh Khan,4.0,0,38,2,9.5,11,0,0
1,Lucknow Super Giants,DJ Hooda,1.0,0,12,0,12.0,2,0,0
1,Lucknow Super Giants,KH Pandya,3.0,0,36,0,12.0,2,1,0
1,Lucknow Super Giants,PVD Chameera,4.0,0,49,0,12.25,6,1,0
1,Lucknow Super Giants,Ravi Bishnoi,4.0,0,24,2,6.0,10,0,0
2,Chennai Super Kings,D Pretorius,4.0,0,31,2,7.75,8,3,0
2,Chennai Super Kings,DJ Bravo,4.0,0,35,1,8.75,5,3,0
2,Chennai Super Kings,MM Ali,1.0,0,14,0,14.0,1,0,0
2,Chennai Super Kings,Mukesh Choudhary,3.3,0,39,0,11.14,8,3,0
2,Chennai Super Kings,RA Jadeja,2.0,0,21,0,10.5,3,0,0
2,Chennai Super Kings,S Dube,1.0,0,25,0,25.0,0,2,0
2,Chennai Super Kings,TU Deshpande,4.0,0,40,1,10.0,8,1,0
