innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Mumbai Indians,Harbhajan Singh,4.0,0,20,1,5.0,7,0,0
1,Mumbai Indians,JJ Bumrah,4.0,0,29,2,7.25,9,0,0
1,Mumbai Indians,KV Sharma,4.0,0,39,2,9.75,7,0,0
1,Mumbai Indians,MG Johnson,4.0,0,34,1,8.5,9,1,0
1,Mumbai Indians,MJ McClenaghan,4.0,0,36,0,9.0,9,1,0
2,Rising Pune Supergiant,BA Stokes,4.0,1,21,2,5.25,8,1,0
2,Rising Pune Supergiant,DT Christian,1.0,0,6,1,6.0,3,0,0
2,Rising Pune Supergiant,Imran Tahir,4.0,0,32,1,8.0,12,0,0
2,Rising Pune Supergiant,JD Unadkat,4.0,0,40,2,10.0,7,1,0
2,Rising Pune Supergiant,SN Thakur,3.0,0,29,0,9.67,6,1,0
2,Rising Pune Supergiant,Washington Sundar,4.0,0,26,1,6.5,8,0,0
