innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Rising Pune Supergiant,death,40,3,30,8.0,6,13
1,Rising Pune Supergiant,middle,72,3,54,8.0,7,12
1,Rising Pune Supergiant,powerplay,48,0,36,8.0,7,16
2,Mumbai Indians,death,44,4,30,8.8,5,9
2,Mumbai Indians,middle,69,3,54,7.67,9,19
2,Mumbai Indians,powerplay,44,1,36,7.33,7,16
