innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,1,1,Sunrisers Hyderabad,WP Saha,TA Boult,BNJ Oxenford,,upheld,False
2,15,1,Delhi Capitals,C Munro,Rashid Khan,BNJ Oxenford,,struck down,False
2,20,4,Sunrisers Hyderabad,A Mishra,KK Ahmed,S Ravi,,struck down,False
