innings,team,wicket_number,player_out,score,over
1,Delhi Capitals,1,PP Shaw,17,2.3
1,Delhi Capitals,2,J Fraser-McGurk,30,3.5
1,Delhi Capitals,3,SD Hope,37,4.3
1,Delhi Capitals,4,Abishek Porel,68,7.4
1,Delhi Capitals,5,RR Pant,93,11.1
1,Delhi Capitals,6,T Stubbs,99,13.1
1,Delhi Capitals,7,AR Patel,101,14.3
1,Delhi Capitals,8,Kumar Kushagra,111,15.3
1,Delhi Capitals,9,Rasikh Salam,140,19.2
2,Kolkata Knight Riders,1,SP Narine,79,7.1
2,Kolkata Knight Riders,2,PD Salt,96,9.1
2,Kolkata Knight Riders,3,RK Singh,100,10.2
