innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,2,3,Kolkata Knight Riders,PP Shaw,VG Arora,Tapan Sharma,wicket,upheld,False
1,15,4,Kolkata Knight Riders,Rasikh Salam,CV Varun,Navdeep Singh,wicket,struck down,False
1,18,6,Kolkata Knight Riders,Kuldeep Yadav,VG Arora,Tapan Sharma,wicket,struck down,False
