innings,team,wicket_number,player_out,score,over
1,Rising Pune Supergiants,1,UT Khawaja,26,3.2
1,Rising Pune Supergiants,2,SS Tiwary,132,15.0
1,Rising Pune Supergiants,3,MS Dhoni,144,16.4
1,Rising Pune Supergiants,4,NLTC Perera,171,18.6
1,Rising Pune Supergiants,5,AM Rahane,171,19.1
1,Rising Pune Supergiants,6,GJ Bailey,174,19.5
2,Royal Challengers Bangalore,1,KL Rahul,94,12.1
2,Royal Challengers Bangalore,2,AB de Villiers,97,12.6
2,Royal Challengers Bangalore,3,SR Watson,143,16.3
